season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
4,0,10,13,1,0,1,1,0.2711158896868351,0.8343602104736859,0.5714801999057133,0.15760836868864303,170.9051908902403
4,0,9,8,0,6,1,2,0.8391251391037339,0.4404840464487335,0.5466007458472224,0.05765054516952467,442.3280864307001
4,1,3,8,0,0,1,3,0.5901677839964222,0.17955727043208253,0.839753489602233,0.05349563058731166,331.9441453900709
4,1,7,22,1,3,1,2,0.17007086764789264,0.4080029723010141,0.7915797231072907,0.35972998383498594,99.1103579981897
2,0,10,17,0,6,1,2,0.9599033722942607,0.983245000817152,0.5410546351925611,0.42728433201632043,489.5897657765852
2,1,10,9,0,4,0,3,0.32226505029270325,0.6667152357332826,0.4669633660605039,0.12847614975423494,225.75179636226562
3,0,11,20,1,6,0,2,0.8736808108173458,0.47454485176554195,0.4531750272491989,0.010454756167617485,194.19622940632715
4,0,5,3,0,0,1,3,0.2519290052061078,0.249884662147543,0.8191960698352072,0.1115450092226779,6.575695390651476
2,0,7,11,1,0,0,2,0.8685485939276676,0.9875591175553253,0.2416579249770158,0.028257845398378667,332.4003537932242
3,1,2,7,0,2,0,3,0.11190593161476459,0.8387641083368159,0.21025731960848468,0.051697468315020756,213.7231703058982
4,0,4,1,0,1,1,3,0.5606024109125326,0.3533295722058275,0.8364355135413184,0.21575405992382118,14.01639370024945
1,0,2,21,0,6,0,1,0.7924983214794011,0.1630618261490705,0.5817171007912394,0.11495918543081629,180.83460296666547
3,0,12,12,0,3,1,3,0.941315965743505,0.15096300163980225,0.3047049108428608,0.2579729392627117,149.73168815489268
2,1,7,20,1,3,1,3,0.9182819225858383,0.20834033455498047,0.388452747675601,0.12674687662859518,348.7093877373147
1,1,2,15,0,1,1,2,0.8376623825928804,0.6226917252529794,0.9460031624779062,0.4702686505514738,257.0614108722721
1,1,11,1,1,0,1,3,0.8993722146951737,0.9358870790849432,0.8876023804999185,0.45297198396313226,14.606416453845199
1,1,1,10,0,2,1,1,0.2792977172533688,0.547069085205386,0.7678280401791782,0.283403052505233,158.87427959648687
3,1,9,9,0,2,0,2,0.35576586614055594,0.8586509342105775,0.5857801842698613,0.17721199599369308,263.371248587091
2,0,1,14,0,3,1,2,0.36007167242895266,0.501297957873827,0.6162589009531085,0.19057344101736778,117.27022734551487
1,1,8,16,0,2,0,1,0.43934853790152895,0.7377251911910427,0.9801956282271669,0.20592614157224848,279.7036494723647
4,1,2,7,1,5,1,2,0.4539886033466698,0.7586854635578507,0.9726163551074298,0.363789661067472,394.7248715293925
1,1,12,17,1,1,1,2,0.5900997921892079,0.2565673353130048,0.37221523662866746,0.22581949775941895,752.9384496634015
1,0,8,22,1,0,1,2,0.24389178702979725,0.42509445307823057,0.8488836530442545,0.4283649732529487,52.09296377068193
3,1,3,8,1,5,0,2,0.7221219974073904,0.6735719408842216,0.35779413293361345,0.4720473929651823,281.1058983502917
3,1,6,7,0,1,1,1,0.25080988537405585,0.1636269473659296,0.37082998230716113,0.16797307668946693,364.8596434182044
2,0,3,13,1,4,1,1,0.37927763389409275,0.42538616898666093,0.7408744273316614,0.28034724068784006,147.87282826979634
4,1,7,17,1,6,1,2,0.5530106175455387,0.5813195196530733,0.5240008788700388,0.047528268416282216,737.4544241193975
3,0,10,21,0,3,1,2,0.8167965053711296,0.9966020437401748,0.9452355256852163,0.1002345238831795,126.47804063862228
1,0,9,19,0,2,0,1,0.7655223099148545,0.5270802063601967,0.2712077879168071,0.20673288335508005,309.0013734866722
2,0,2,19,0,4,1,1,0.68098092076947,0.8344510814028913,0.6092205126475945,0.10310135795088943,354.3109636371618
1,0,12,20,0,2,0,1,0.24019593452215315,0.48886055655995597,0.934817224354497,0.4382802453943588,86.65828941956785
1,0,12,11,1,5,1,2,0.5923408110540199,0.816751650357738,0.9232909283836042,0.07914312802954904,118.28162996652983
3,1,5,18,1,0,0,2,0.1787018516198969,0.6358733214580976,0.325223370732593,0.22783041077654598,250.3187585499589
2,0,6,13,0,0,0,3,0.43962685911698574,0.8979358973521585,0.4933101600771652,0.30284962022993783,183.49808263922313
4,0,4,16,0,0,1,1,0.47216487726096323,0.4698482971150989,0.695297120037357,0.3459319540804222,242.33718845191822
4,1,4,23,0,2,1,2,0.13583029550117845,0.643873977839331,0.32751590781712175,0.19153468486325337,81.83131970231449
3,0,4,20,1,4,0,1,0.34658928952297463,0.6670168125569447,0.974417737636591,0.43454953436236426,133.85721561254965
3,1,2,2,1,0,1,2,0.9600845205398404,0.475644647620426,0.9317994629821282,0.28415957553896276,13.588617351628047
2,1,4,22,0,4,1,1,0.9582693470467205,0.22988083931873338,0.3335601432275753,0.2197538902237759,217.1456338940518
4,1,11,6,0,2,1,2,0.41709434882728535,0.184203466221102,0.2969243690087884,0.03362031702601831,145.5550756466417
4,0,1,16,1,5,0,3,0.13879009805349166,0.11500439553966979,0.26832678624661227,0.2323447342225825,178.62229482376222
4,0,12,11,0,4,1,3,0.26118544539536337,0.8861808378206931,0.927554931229305,0.4103679204078651,64.70547747791515
1,0,6,8,0,5,1,1,0.4529960140901861,0.3128274210148251,0.35489904783636866,0.30727050911065773,276.8348431548809
4,1,1,14,1,2,1,2,0.9530017281723068,0.29035607435359123,0.5330279428354838,0.4160812268645592,261.1204640446321
1,0,10,17,0,2,0,2,0.22707915718346644,0.762431860383459,0.5590810925216024,0.2470058352996528,149.1311494589477
2,0,6,20,1,3,1,1,0.787164259301391,0.3880145017786526,0.6792088353708541,0.05923085254724092,243.8385103384793
1,0,1,12,0,2,0,2,0.19781428543722288,0.5554402231706529,0.25738827499794,0.006819922917940535,105.0426876495311
2,1,6,20,0,2,1,1,0.9831318196521491,0.24625995876771067,0.38140689392041277,0.1516097733592956,396.8473141689904
4,1,10,7,1,1,0,2,0.44345484919822153,0.9637711493157723,0.9451923095351409,0.34899523574889624,297.1972021719699
4,0,8,13,1,0,1,1,0.7977110850091504,0.8664232600155136,0.9267280858148557,0.3951299519708469,123.07546033119208
2,0,11,7,0,3,1,2,0.4083319745300187,0.8774106606685029,0.8250325179245539,0.1478764173101647,181.9191709728526
3,0,2,13,1,6,0,1,0.6649019894429278,0.4660963737148047,0.21552099649457235,0.24782696044162356,330.9628265893648
2,0,2,6,0,3,0,2,0.27281447626603306,0.7861250923364556,0.4616054147968817,0.2105594522170408,30.34134126984127
3,1,12,22,0,3,0,3,0.2314189173672663,0.22948853985080214,0.7023669882743262,0.20526139217571393,91.98204105338097
1,1,4,11,1,6,1,2,0.9442577256113182,0.10775710233260226,0.4201521694187806,0.11567435660007525,244.1650208803615
1,1,11,10,0,1,1,1,0.9258825501139901,0.11797563932022531,0.9276693560430218,0.06818555251472919,199.26738064554246
1,1,3,21,0,5,1,3,0.8987220461915941,0.6279415636641044,0.7071115694659535,0.09834427911560656,269.28924709850173
4,0,4,21,1,2,1,2,0.6628901051499341,0.5098554147231468,0.2575253738531565,0.02766619358167305,256.85677803743494
1,0,12,10,1,0,0,3,0.8274413900946505,0.5662138140176678,0.9272044710685625,0.09906537091178852,267.5011022694836
3,0,7,21,0,4,1,2,0.16213324322023742,0.10671682637549747,0.966213326540978,0.004600448812689728,91.71977575136516
1,1,11,12,1,6,1,3,0.4013101377016113,0.48041795769168316,0.2621699347133804,0.31362920031798913,153.24283840491915
2,0,1,17,1,5,1,1,0.38233281228144067,0.7462613450807747,0.6258881878890519,0.15818770369384144,198.44094583768947
2,1,6,1,1,6,1,2,0.672080789757352,0.49842433177069223,0.44269142577133636,0.4865723557134543,34.20753464374531
4,1,3,20,1,2,1,2,0.4203619961235765,0.758997285681,0.5142712611851219,0.09685852538814893,296.15089346269195
2,0,11,14,0,1,1,1,0.23365610347931273,0.3097170679571513,0.3437209743642735,0.17291428515479695,135.03877158271828
3,0,10,19,0,6,1,3,0.6368203678721893,0.8318278040335529,0.6624576816099301,0.1789205793207666,324.8052067098805
1,0,7,17,0,2,0,1,0.8329455286021733,0.6295881164081071,0.9663834825991124,0.00422574803123027,240.18150246486047
4,1,10,14,1,2,1,1,0.4439111450139759,0.2896867894869156,0.6024580802172872,0.41960397651972947,225.20787610214046
1,0,2,18,1,1,1,3,0.21904184358863354,0.31304842826844964,0.2663316651155849,0.01599723007216236,160.39358249430904
1,1,2,22,1,3,1,1,0.27701937758154077,0.6652274181125833,0.6960010667819267,0.4700899173646207,94.83144698492698
3,0,4,23,1,3,1,2,0.3137349746524456,0.846945633891199,0.47217839556100566,0.4460371755468103,67.04046459127942
2,1,1,11,1,0,0,2,0.3699078336950826,0.47406500382623973,0.8847401516730382,0.2677609580429818,359.0999495984343
2,1,3,12,1,0,0,2,0.6785155634556782,0.332470386214833,0.5477425186531761,0.27179778745564603,527.0077082293727
1,0,9,21,1,3,0,1,0.640850936083947,0.8803104462195404,0.35427168715379653,0.32688896147807817,323.7320971618207
4,1,7,10,0,5,0,2,0.7264718754103352,0.7023414625757514,0.352884498152916,0.1935250059674435,430.8504144972913
2,1,7,4,0,4,0,2,0.4262517860783619,0.5032769385547688,0.8150113445769283,0.32361114169892774,12.176778489076195
4,0,11,0,1,2,0,2,0.8415978866919804,0.5391101757513717,0.4124700786458879,0.022384194344243435,116.93991080653797
2,1,4,23,1,4,1,2,0.2836788950401843,0.28383082114275676,0.8137867153273783,0.027023813674863284,84.85932684181121
4,0,2,2,1,2,0,2,0.5221366727663386,0.6641223670583596,0.36470984861327954,0.22861520980977218,36.05410850587322
3,1,4,21,0,3,0,2,0.8208448493872873,0.42286825948859974,0.45734909496104753,0.27481115055301747,229.15653931574812
4,0,6,18,0,0,1,1,0.26214278295935733,0.9960806590069143,0.5723895779517596,0.4439088201679095,337.7289189689475
3,0,11,22,1,5,0,2,0.19887680236670466,0.5321651637356991,0.9545566797547607,0.05233031695394813,72.62251531136089
3,1,11,6,1,0,1,2,0.8953155709191908,0.5372970455706518,0.9453851398030597,0.4113239635969447,152.02923942541145
4,1,3,11,0,4,1,3,0.4086366964832763,0.6092666086696047,0.36549750033783024,0.1050236686460348,286.46291161095434
3,1,1,14,0,0,0,1,0.7154831124181288,0.9250804028068721,0.48657523299445826,0.19704182425501593,535.7200692095641
1,1,12,4,0,3,1,1,0.12281374383754463,0.8207362898737752,0.3195195107630179,0.15830121741370645,4.997328933805327
3,1,8,14,0,5,0,1,0.7210421995685047,0.5060170628180573,0.6079880634507977,0.2000776364326995,575.5184954730139
2,0,12,7,1,4,0,1,0.3844911803922735,0.7468293393755164,0.5684660405557334,0.07524774903629278,184.63358188278727
4,1,5,9,0,5,1,2,0.15016676822869757,0.6276119489026855,0.9206081299605859,0.2517850372017775,304.8514225720109
1,0,5,15,0,2,1,2,0.6488314853933054,0.543130343831124,0.9440043022328581,0.40082129491568363,117.97555635104003
4,0,11,7,1,0,0,3,0.31672343446585594,0.27308419550591545,0.5068539128058337,0.22076700518944847,268.26454545454544
2,1,4,0,0,5,1,3,0.448126517846692,0.5175426371094018,0.5933903544151915,0.24530678794909955,50.75932838558071
2,0,6,11,0,1,1,1,0.17252273105786226,0.3212367283203172,0.9169889993169065,0.4243837926406571,97.62222748674296
2,0,3,4,0,0,0,3,0.2324469259854508,0.9233579348664892,0.8453662461960492,0.3530290573190154,6.438174713739795
3,0,9,2,1,2,0,3,0.3681795119462594,0.4018661321467123,0.20292504907571943,0.24522720425989236,32.9725946380132
3,0,5,0,0,5,1,1,0.1807835505041414,0.9570376130800351,0.45604765134686603,0.12884782409458984,38.946440643440646
4,1,3,3,1,4,0,1,0.9197436382176837,0.5797497610852401,0.5374193935489007,0.4424633734224833,26.271981751599895
4,0,11,7,1,2,0,3,0.10544233886558058,0.6683899408085443,0.3837730269465854,0.2885102008452792,215.4994918054082
1,1,1,2,0,1,0,2,0.5354741969778802,0.588646400040395,0.359657292716751,0.1105738050553467,49.31623257488867
1,1,10,9,0,5,0,3,0.21092271231929632,0.2164425552700308,0.23022760527654373,0.13455987631900518,123.21346440727366
4,0,12,1,0,6,0,3,0.3769111805301537,0.4382390971071469,0.7146957800558085,0.40156654446812295,58.844886446030216
3,1,6,10,0,6,0,2,0.9334536038364389,0.18923150104986153,0.41000823238653256,0.02207278104372773,439.0109349271993
2,1,2,9,1,3,0,2,0.24552509794658817,0.6606586397650436,0.24187774274505047,0.49604609351441004,252.10014496288102
4,1,3,20,0,0,1,1,0.9692490877464993,0.502186775680395,0.38478344842245094,0.06517583985739589,356.41740458463727
1,0,1,13,0,4,0,1,0.2852149392904796,0.8001864744138432,0.8415311622689012,0.3980342626984687,106.92992137462404
3,1,9,6,0,3,1,3,0.7674094976201467,0.29842343289943285,0.8811913453172373,0.19738765838584144,84.38866666666667
4,1,8,1,1,5,1,2,0.5920095384075805,0.24810945258640144,0.5864529961546421,0.24610809164373343,33.32323787910644
4,1,12,8,0,6,1,1,0.8960308548370832,0.46569900786739105,0.532856536326949,0.44032528873228893,730.6602785389622
3,0,2,15,0,6,0,3,0.5985939299528179,0.933926844896543,0.9822829548014254,0.20645559479460662,271.21141315995794
4,1,12,12,1,6,0,2,0.5811032972406778,0.7393796335111705,0.36045172767045597,0.26874687683661724,494.2711909581999
3,0,11,8,1,5,1,3,0.27591220033155994,0.4770312623136268,0.37228742628368683,0.02464983120458497,229.62813017852932
2,0,8,19,0,6,0,1,0.24960642584649287,0.5655449527788795,0.4334937416291198,0.0011737369337265768,184.24521518561195
3,0,12,3,0,2,1,1,0.9248402360039628,0.1757917100593885,0.33820585462486985,0.12239993650086295,5.407565260806713
3,0,9,21,0,5,0,2,0.3950543789650307,0.9861183067385018,0.5034924785633492,0.34029154645938364,116.47811400019273
3,0,1,9,0,4,0,3,0.43487402946660636,0.699766574225427,0.9286673815918032,0.06063244667956835,94.54332391509465
4,0,5,21,0,3,1,2,0.7838412925855496,0.3568636616170803,0.6922782725028594,0.05688097940227471,179.99224570085136
4,1,8,11,1,4,1,1,0.4049411341805267,0.6272275547937199,0.5295572388898109,0.20548030401795164,223.33842526417556
3,0,11,16,1,1,1,1,0.9568562019751025,0.1985341294620946,0.9475286356569719,0.32391851930411325,196.7961310471783
4,1,2,13,0,6,0,3,0.7641349920989202,0.9692530019268252,0.23877138598065786,0.35603599612396525,500.03122747778207
1,1,4,13,0,1,1,3,0.637686318316078,0.25730648909502934,0.3682209423214891,0.08922533704918739,258.3735332436931
1,0,7,1,1,0,0,3,0.8928056444902772,0.6832272862496928,0.6527108840814072,0.039794073686021225,86.30918537962039
4,1,3,20,0,0,0,2,0.1446453175145345,0.32090901628503743,0.6924420985545434,0.4701985169727721,98.8773902127525
4,1,12,19,0,1,0,3,0.3313564229702879,0.7458052443836821,0.23164600525009052,0.13033319128105086,277.1455834625774
3,1,5,10,0,5,1,3,0.518532700798819,0.7991392305162529,0.5224310063257058,0.4266732488043619,251.89741091024163
2,1,8,15,0,4,1,1,0.30428068552436893,0.7060777560202893,0.7193231718646982,0.43174572523140914,221.24683930397762
4,0,12,18,0,1,1,1,0.7695146685719367,0.6530495142296733,0.7584564371227214,0.3862612958812722,505.24242414655896
1,1,10,22,1,0,0,3,0.9272872279483526,0.9032221845568105,0.7105119220130154,0.08441680332628504,170.88704645354647
3,0,3,5,0,1,0,3,0.4813931079378311,0.17076403989078226,0.4564505794887397,0.41090072962710017,5.51093199156181
4,1,4,23,0,5,1,1,0.4079193401007055,0.3978232892021757,0.27481609887832764,0.38462527962079335,97.44008126297307
1,1,9,18,0,1,0,3,0.9653956589238096,0.3234587316677614,0.5416899571354673,0.29836149505310855,509.7163435463821
1,0,7,4,1,4,0,2,0.5003671895447868,0.9892125658588794,0.3030035498944444,0.16860101758447638,8.522052757947915
2,1,1,3,1,3,1,2,0.540143560404355,0.45045080170018614,0.9580989268165336,0.13125430213327205,4.414147365827398
3,1,12,14,1,5,1,2,0.41648488510771486,0.7593514293163589,0.5801366928181027,0.06094460604017948,235.21592487871104
3,1,4,3,1,0,1,3,0.9185936257109245,0.7162526474929041,0.45380733948549407,0.2548785334504357,7.361961944562223
2,0,4,19,0,4,0,1,0.6120599349536656,0.29087311372964,0.81304325689512,0.29263043775492326,264.84513267402514
2,1,9,9,1,1,0,3,0.7859571284634802,0.3150979121903962,0.5983588740658111,0.1796694952578936,276.3038099248498
3,0,6,23,0,1,0,3,0.8306260465157977,0.3531561071977307,0.4480272192099601,0.23767953384043428,59.54133333333334
3,1,9,21,0,3,0,1,0.40766413772553234,0.4700145504334413,0.8495741939126413,0.18175722868463334,134.25066810607692
4,0,12,2,1,0,0,1,0.490324898188342,0.31089255908547414,0.8937217208008976,0.32050302866035063,42.48348686607511
4,0,6,4,1,0,1,1,0.8636245969656382,0.11768633447216303,0.7384065330309417,0.45062960389828166,5.445455877470591
2,1,6,5,1,2,0,2,0.42692981650822925,0.891453751126476,0.23757153792613384,0.08196013102347244,13.25935352557741
4,1,5,20,1,0,0,3,0.8145416201066662,0.9690488482427957,0.6530583041332256,0.1907044049515617,357.6637125112022
1,0,5,21,1,3,0,1,0.9468930903169934,0.40741334832841114,0.8106359295978254,0.07043430197543066,221.73493810906598
4,0,2,7,0,6,1,3,0.6608893357612062,0.40465619148292564,0.30920240966686574,0.312471885203916,207.13999411993385
4,1,8,6,1,2,1,2,0.7674645587066999,0.10638263149693389,0.3829366011076827,0.3644352547442979,146.9768578116998
1,0,8,20,1,2,1,2,0.8245875808370214,0.7122256194973366,0.9059960840545092,0.46595636629872794,231.68670561345039
2,1,11,9,1,1,0,1,0.8605356840069782,0.8428959061737659,0.21609737748245925,0.13943596313048245,287.2330751304913
1,1,1,5,0,1,1,1,0.4555480040711164,0.23194747032400287,0.8021817102607809,0.4751056029327151,23.54023401899553
4,1,8,13,1,0,1,3,0.14613711325839837,0.24369971443043567,0.5790186340115384,0.0316313359103374,215.13704468367848
2,1,5,3,0,2,1,1,0.46168864411306554,0.811074924974294,0.5574177270716856,0.3015069316822941,5.580380052221567
4,0,2,12,1,1,0,3,0.7063806068056808,0.6546616735187302,0.20567722599590976,0.028566359671664987,339.1299236574697
1,1,2,19,1,3,1,1,0.5053153472027135,0.14037450186494532,0.8555185847731943,0.4468870938809724,346.75202148494594
1,0,6,16,0,1,0,3,0.7740668357743586,0.6602922914160535,0.4878599205092532,0.26490452853502705,370.7752964411735
4,1,11,22,1,5,0,3,0.42128418652179755,0.3780259505593895,0.6326125050404343,0.33467417538139804,94.16980691133188
3,0,9,6,0,5,1,3,0.6712697269936266,0.43185263992376133,0.7418405490685276,0.41578696295522627,89.98333333333333
3,1,1,3,0,1,0,3,0.2677778243685771,0.7927582764671922,0.7621036611503327,0.07515531124198438,26.635485688348098
1,0,12,13,0,2,1,2,0.7744324929804612,0.8298416734053495,0.964784047060858,0.019295780969066922,120.06551619486865
1,0,6,2,1,6,0,3,0.5911263719317232,0.46032096415584756,0.6250719625892873,0.4394405729564261,55.84418545998977
3,1,9,23,1,6,1,1,0.2836579496919405,0.9524376424057193,0.5197756407795421,0.15746661372946624,100.97782716399004
3,1,8,4,1,2,1,2,0.3627200561480266,0.465816446156865,0.9629629011933665,0.06448945396358263,6.786282399018358
4,1,11,15,0,4,1,2,0.7737478377236491,0.7946524317070989,0.7136881880204169,0.23423061854354327,262.9452693033148
4,1,6,22,1,6,0,3,0.5343411120953686,0.5354895381078332,0.4385202850212445,0.2991530378480094,221.08820038489205
3,0,3,19,0,5,1,2,0.294428296353765,0.9077790938698757,0.30117139632285694,0.015485301711255062,214.14742975894163
4,1,8,3,1,3,0,3,0.9705440713332678,0.9169851192851608,0.8740436011721451,0.13744782912854386,29.463921624730666
4,0,9,23,0,2,1,1,0.7436125178351991,0.17867512708397548,0.48974528223532127,0.016399937138448006,88.81294206688273
2,0,1,23,0,0,0,3,0.9614213492858166,0.9428439981792032,0.7283757770915449,0.21016769459774948,65.15124915824916
4,1,12,1,0,5,0,2,0.4843945408243089,0.8429813573683741,0.5766531354927185,0.44755001453312215,106.10883926872701
1,0,9,17,1,3,1,1,0.5275903066225485,0.8121796428814002,0.3591438238360307,0.4913262057467846,503.5354666096242
4,0,6,18,0,3,1,3,0.9081596945665172,0.2808202057169702,0.6813492868963721,0.31852377675181376,443.8867343500981
4,0,6,18,0,2,1,1,0.5725444062208462,0.8246072878791985,0.24854645516054585,0.0808188468922959,507.8241066862415
3,0,12,16,0,3,1,1,0.7365510207151005,0.8651194612165332,0.5306739678969539,0.4529246949996529,288.8839216451672
1,1,4,13,0,2,1,2,0.326955589745977,0.3602353010087359,0.6372919517309368,0.25812391160003023,167.61023463506848
4,1,1,18,0,6,0,1,0.5020538218323765,0.9570340705260914,0.5488375792948632,0.07687465605145904,344.84751649679805
4,1,10,21,0,1,1,2,0.2111048792293196,0.14487413175924785,0.7989377402007927,0.4608633347258307,162.71914798231253
2,1,8,23,1,5,1,1,0.2853820322892655,0.2349183279224257,0.8623399636362501,0.3787345253615515,76.01885038508945
4,0,2,12,1,4,0,3,0.10084907374086799,0.5838230242463629,0.8169944592265426,0.3658526363615758,93.6722581949412
4,0,12,11,0,1,1,1,0.13533854648379423,0.6182132240100787,0.2310503582494417,0.35459035189720234,180.2836082223899
2,1,1,5,1,5,1,3,0.9795554408592364,0.6806350749708131,0.3553030163567778,0.10016991054822116,29.92623407002355
3,1,2,20,1,2,0,3,0.31811832562308606,0.11527221638391982,0.6292860074110195,0.10550334585376303,108.7107491806439
4,1,1,3,0,5,1,1,0.6969796385536018,0.9643300971599172,0.947857632355041,0.3441464992136275,7.555448166827896
2,0,1,18,0,6,1,3,0.8551897289196504,0.14012928346072961,0.8679654200416935,0.10986137505519844,323.1265004703735
1,1,9,15,0,2,1,1,0.5955944133129079,0.22875575745106216,0.8740276066814414,0.21933584840152442,260.4687360470973
3,1,1,12,1,1,0,1,0.23783005007556057,0.11261306577345129,0.44256655500773995,0.3910009127969707,260.315620352959
1,1,4,3,0,0,1,3,0.7553047936025498,0.6101725899646853,0.5435583176629621,0.3919762590489205,8.428719031346267
1,0,10,22,1,0,0,3,0.6402262690896248,0.939040195528875,0.57656475785275,0.22663088626292982,150.3432786212083
2,0,6,16,0,5,1,2,0.7581255304126375,0.6993524494724178,0.32589726667992835,0.39609496913762254,289.545176547128
4,0,7,22,1,0,0,3,0.7927719605713784,0.8403917216323846,0.22485450419556507,0.4193108980990284,142.53248291316527
2,0,2,0,0,2,1,2,0.9778693309162706,0.11195308311272208,0.9575223195684135,0.3273878756421301,24.26517016683507
2,0,6,17,0,3,0,3,0.616206952024039,0.5878137686317535,0.3925700685308054,0.11421292615421008,328.3818972529945
2,0,7,19,1,2,0,1,0.40747700142154164,0.5136066797549698,0.39195912297890506,0.13700589019277376,214.74084269260177
2,0,10,16,1,3,0,3,0.6836181012102134,0.5490711497987137,0.26670324301500764,0.15742057770436768,339.1499661766107
3,0,10,14,1,1,0,1,0.16159663831836352,0.16499186680166916,0.9428062015550229,0.058402053866976,177.96322134401066
4,1,2,10,1,4,0,1,0.9076575864894276,0.7159918249623767,0.6637896919518176,0.13657981018497256,425.1443556791533
1,1,2,21,1,3,0,1,0.2074429102043771,0.552898373372771,0.7336294857002832,0.10475961215626606,109.66711902079416
1,0,10,12,1,0,1,2,0.39505855409723645,0.7886339648751376,0.929261509810442,0.22766437490430108,151.14289032134556
4,0,7,0,0,2,1,3,0.8341708425635088,0.5367615706555439,0.4764961351206316,0.45421877393613247,43.69018892319713
1,1,12,16,1,1,0,1,0.6375811404976406,0.2344434726037889,0.6972058489104673,0.05224015837697904,519.266435980253
4,0,1,5,0,0,0,1,0.45427196824969784,0.6834312586700398,0.23103956378310997,0.3601339619736978,7.868970726037243
1,0,8,3,0,1,0,2,0.5260920934375193,0.2551477258946496,0.3494180225849035,0.34364150220656386,16.091808237900818
2,0,11,19,1,4,0,3,0.8690926538819623,0.8851551070193334,0.8649966440719541,0.04787709933167883,283.7847374987852
1,1,3,15,0,6,1,3,0.4060039474539029,0.6518046151623174,0.8134146850706687,0.46128620245290003,136.95014170920695
4,1,11,14,1,2,0,2,0.8826847163309541,0.24148349520125884,0.48051415316571755,0.2842361010784098,494.74395476003406
4,1,6,14,1,5,1,2,0.17932098787902234,0.9661042517330861,0.50144850221937,0.18186276056784212,223.3331131483271
4,1,9,5,0,2,1,3,0.7991185934877677,0.5665289170017885,0.6268435468428636,0.37826929174765334,42.43152365336329
4,1,6,14,0,4,0,2,0.8627928697492627,0.1656086066844895,0.20019280374810766,0.12868272920081703,541.4147994864463
4,0,9,13,1,2,0,3,0.2636358875536049,0.6641496139735605,0.3929954688304223,0.3467549185231602,192.48673005902452
3,1,7,10,1,5,1,3,0.4873118791349804,0.3278790163115292,0.3665854468865716,0.01985560378612361,270.0074404642949
3,0,9,6,0,3,1,1,0.24894979719729007,0.8233241066895722,0.40038635739981077,0.419704018804636,95.0322575467086
1,0,2,8,0,1,0,1,0.735943716094796,0.8360398662095716,0.8447246740267531,0.22408542351065924,103.23939108477762
4,1,12,15,0,5,0,3,0.5818129912554911,0.9810526202691957,0.42373908523715453,0.31834645717897087,517.4291976132887
1,1,8,4,0,0,0,3,0.6717910120374889,0.5516825779220533,0.35321705764011857,0.11061890990334183,12.436031087435953
4,0,8,19,1,4,1,3,0.27683827026059005,0.5094611917549634,0.6034107686344252,0.338536856329224,190.86365240429444
4,0,2,9,1,3,1,3,0.29057127584717757,0.7781280449018325,0.8925160290981855,0.3861201379466383,94.41084263235427
3,0,12,17,1,0,0,3,0.13734759295891574,0.2192235907077339,0.3930797630699999,0.23660659344219936,195.97986590038315
3,1,4,2,1,0,1,3,0.3898607816761568,0.5922239624138118,0.262828994234239,0.30886346203089715,14.152840972749082
2,1,11,12,0,4,1,2,0.6037701952003075,0.5916228401177659,0.48512378867973177,0.22816296191119928,264.52778921945736
3,1,7,10,0,3,0,3,0.8721414225975959,0.18052581052934852,0.7981214596519823,0.44704568462892275,389.64363951073074
2,1,11,16,1,6,0,2,0.7002347027128126,0.47618567695622227,0.6405524357558356,0.24893459025715958,525.0768939786934
2,1,4,21,1,0,1,2,0.49185669105977625,0.8679563187104817,0.853434695659478,0.42090435451440944,325.44915499533147
2,0,4,12,1,0,1,3,0.957808102954724,0.8705382597951943,0.9676737180873871,0.4006760291351243,96.12602797040142
2,1,6,5,1,3,0,3,0.7473206805182486,0.1893138984277129,0.8341299814012937,0.20525241067417827,11.76570937743669
2,0,10,16,1,2,0,2,0.937148682576295,0.18164879447304777,0.6830424630750027,0.11504224592873752,302.06407654258913
1,0,6,12,1,0,0,2,0.5748291759449491,0.33642592930174176,0.5946732704419044,0.2030410662798855,323.68688308955444
3,0,10,18,1,1,0,3,0.33301384731382566,0.8872894562985941,0.23205526907861335,0.41310868788761007,208.89328829649878
2,1,3,20,1,3,0,3,0.1475440177282498,0.21601232656614905,0.9874575830512331,0.11381626790969618,88.4634483966326
4,1,9,18,1,0,1,2,0.7534763663354654,0.7479971223647016,0.506784898060034,0.26221817292887467,805.2793587017886
3,1,12,9,0,4,1,2,0.20917269820498072,0.19104905765179292,0.32178257113349346,0.40304837398037374,299.73993019884387
3,0,10,2,1,5,1,2,0.37249761544477045,0.6608240683730429,0.7333670843171654,0.1767387375641894,12.941346935473586
2,0,11,13,0,1,1,1,0.5792238170955076,0.4204605692072303,0.4274306312763675,0.3211048185013487,168.53564947610568
1,0,2,18,0,5,0,2,0.6079749290017729,0.8100225666692803,0.6686226167448381,0.12281578702440726,322.8847919387613
2,0,6,4,1,5,0,1,0.6405248772884224,0.31032140394282726,0.669414326275673,0.05463972268407996,8.617876788248278
1,0,12,4,1,0,0,3,0.2496297973147306,0.6752816464509639,0.5565838567222954,0.39719211254642817,8.833955315253586
4,0,7,19,0,1,1,3,0.4417636643394839,0.3121142811182965,0.8688948924360342,0.04948431170435341,167.24262350252388
